Latitude (decimal degrees):	48.211
Longitude (decimal degrees):	9.034
Elevation (m):	730
Radiation database:	PVGIS-SARAH3


Slope: 30 deg. 
Azimuth: 0 deg. 
Nominal power of the PV system (c-Si) (kWp):	1.0
System losses (%):	14.0
time,P,G(i),H_sun,T2m,WS10m,Int
20230622:1410,465.12,611.31,49.11,28.19,2.28,0.0
20230622:1510,124.72,175.01,39.49,28.58,2.14,0.0
20230622:1610,155.28,213.34,29.52,27.62,1.66,0.0
20230622:1710,45.91,72.84,19.64,21.83,4.83,0.0
20230622:1810,4.12,14.48,10.19,18.91,2.34,0.0
20230622:1910,0.0,0.91,1.48,19.9,2.76,0.0
20230622:2010,0.0,0.0,0.0,18.84,2.97,0.0
20230622:2110,0.0,0.0,0.0,17.99,3.52,0.0
20230622:2210,0.0,0.0,0.0,17.21,3.72,0.0
20230622:2310,0.0,0.0,0.0,16.3,4.07,0.0
20230623:0010,0.0,0.0,0.0,15.58,4.76,0.0
20230623:0110,0.0,0.0,0.0,14.78,4.76,0.0
20230623:0210,0.0,0.0,0.0,14.32,4.48,0.0
20230623:0310,0.0,0.0,0.0,13.94,4.28,0.0
20230623:0410,0.0,4.53,5.73,13.61,3.86,0.0
20230623:0510,70.09,103.61,14.85,13.6,3.52,0.0
20230623:0610,125.73,165.98,24.56,14.07,3.66,0.0
20230623:0710,354.69,433.75,34.53,14.63,4.62,0.0
20230623:0810,419.69,511.91,44.39,15.89,4.28,0.0
20230623:0910,647.18,798.39,53.59,16.99,4.28,0.0
20230623:1010,521.96,644.67,61.09,17.79,4.41,0.0
20230623:1110,707.12,885.9,65.04,18.59,4.55,0.0
20230623:1210,652.79,815.15,63.66,19.01,4.69,0.0
20230623:1310,649.97,812.93,57.66,19.11,4.21,0.0
20230623:1410,346.23,431.72,49.14,19.16,4.0,0.0
20230623:1510,104.43,142.84,39.52,18.66,3.86,0.0
20230623:1610,144.24,189.98,29.55,18.09,3.66,0.0
20230623:1710,113.14,159.79,19.67,18.07,3.45,0.0
20230623:1810,36.37,59.73,10.21,17.64,2.21,0.0
20230623:1910,0.0,0.91,1.5,17.27,1.59,0.0
20230623:2010,0.0,0.0,0.0,16.01,1.03,0.0
20230623:2110,0.0,0.0,0.0,15.85,0.62,0.0
20230623:2210,0.0,0.0,0.0,15.97,0.14,0.0
20230623:2310,0.0,0.0,0.0,15.34,0.48,0.0
20230624:0010,0.0,0.0,0.0,14.13,0.83,0.0
20230624:0110,0.0,0.0,0.0,12.94,0.97,0.0
20230624:0210,0.0,0.0,0.0,12.64,0.83,0.0
20230624:0310,0.0,0.0,0.0,12.38,0.76,0.0
20230624:0410,13.79,28.96,5.68,12.27,0.69,0.0
20230624:0510,61.08,102.11,14.81,12.72,0.41,0.0
20230624:0610,202.55,277.48,24.51,15.36,0.55,0.0
20230624:0710,396.23,502.79,34.48,16.6,0.69,0.0
20230624:0810,557.71,708.04,44.34,17.78,1.17,0.0
20230624:0910,651.72,833.06,53.55,18.87,2.0,0.0
20230624:1010,709.37,916.03,61.06,19.68,2.34,0.0
20230624:1110,722.86,938.03,65.02,20.49,2.55,0.0
20230624:1210,745.33,969.66,63.66,21.19,2.76,0.0
20230624:1310,730.17,945.05,57.68,21.58,2.9,0.0
20230624:1410,622.86,794.87,49.16,21.84,2.9,0.0
20230624:1510,483.11,611.93,39.54,21.88,2.9,0.0
20230624:1610,297.84,390.82,29.57,21.67,2.76,0.0
20230624:1710,112.6,182.67,19.69,21.27,2.55,0.0
20230624:1810,29.6,51.59,10.23,20.44,1.93,0.0
20230624:1910,0.0,0.91,1.52,19.0,1.79,0.0
20230624:2010,0.0,0.0,0.0,17.58,1.79,0.0
20230624:2110,0.0,0.0,0.0,16.55,1.79,0.0
20230624:2210,0.0,0.0,0.0,15.7,1.72,0.0
20230624:2310,0.0,0.0,0.0,14.9,1.59,0.0
20230625:0010,0.0,0.0,0.0,14.34,1.59,0.0
20230625:0110,0.0,0.0,0.0,13.42,1.59,0.0
20230625:0210,0.0,0.0,0.0,12.65,1.59,0.0
20230625:0310,0.0,0.0,0.0,12.12,1.66,0.0
20230625:0410,16.43,32.58,5.64,11.89,1.72,0.0
20230625:0510,42.17,89.03,14.76,13.06,1.66,0.0
20230625:0610,211.72,292.36,24.46,15.54,1.66,0.0
20230625:0710,407.09,511.31,34.43,17.81,2.48,0.0
20230625:0810,575.72,721.19,44.29,19.32,3.03,0.0
20230625:0910,702.03,895.44,53.5,20.62,3.24,0.0
20230625:1010,772.33,1003.73,61.02,21.71,3.17,0.0
20230625:1110,801.33,1056.28,64.99,22.65,2.97,0.0
20230625:1210,782.61,1039.61,63.65,23.38,2.55,0.0
20230625:1310,720.55,954.16,57.68,23.94,2.21,0.0
20230625:1410,616.54,807.89,49.17,24.29,1.86,0.0
20230625:1510,474.21,616.3,39.56,24.42,1.59,0.0
20230625:1610,296.27,397.39,29.59,24.31,1.31,0.0
20230625:1710,111.51,184.77,19.71,24.01,1.03,0.0
20230625:1810,28.49,50.68,10.25,23.05,0.83,0.0
20230625:1910,0.0,0.91,1.53,21.74,1.52,0.0
20230625:2010,0.0,0.0,0.0,19.78,1.59,0.0
20230625:2110,0.0,0.0,0.0,18.04,1.45,0.0
20230625:2210,0.0,0.0,0.0,17.0,1.45,0.0
20230625:2310,0.0,0.0,0.0,16.08,1.45,0.0
20230626:0010,0.0,0.0,0.0,15.26,1.45,0.0
20230626:0110,0.0,0.0,0.0,14.57,1.45,0.0
20230626:0210,0.0,0.0,0.0,14.35,1.72,0.0
20230626:0310,0.0,0.0,0.0,14.65,2.0,0.0
20230626:0410,14.92,30.77,5.58,14.38,2.07,0.0
20230626:0510,43.34,89.08,14.71,15.71,1.93,0.0
20230626:0610,202.26,283.23,24.41,18.73,1.59,0.0
20230626:0710,389.25,499.0,34.38,21.54,2.14,0.0
20230626:0810,550.42,704.02,44.24,23.14,2.69,0.0
20230626:0910,670.22,869.45,53.45,24.37,3.17,0.0
20230626:1010,609.69,785.67,60.97,24.55,3.86,0.0
20230626:1110,401.68,512.31,64.96,24.03,4.21,0.0
20230626:1210,768.7,998.28,63.64,23.34,3.93,0.0
20230626:1310,580.47,743.48,57.69,23.39,3.52,0.0
20230626:1410,556.01,709.05,49.18,23.74,3.59,0.0
20230626:1510,457.18,579.53,39.57,23.56,3.86,0.0
20230626:1610,281.71,368.56,29.61,22.88,4.0,0.0
20230626:1710,116.59,180.82,19.72,21.92,3.72,0.0
20230626:1810,38.67,63.35,10.26,20.71,3.79,0.0
20230626:1910,0.0,1.81,1.53,19.29,3.66,0.0
20230626:2010,0.0,0.0,0.0,17.76,3.1,0.0
20230626:2110,0.0,0.0,0.0,16.65,3.1,0.0
20230626:2210,0.0,0.0,0.0,15.7,2.9,0.0
20230626:2310,0.0,0.0,0.0,15.05,2.62,0.0
20230627:0010,0.0,0.0,0.0,14.42,2.48,0.0
20230627:0110,0.0,0.0,0.0,13.93,2.28,0.0
20230627:0210,0.0,0.0,0.0,13.44,1.93,0.0
20230627:0310,0.0,0.0,0.0,12.95,1.59,0.0
20230627:0410,4.83,15.39,5.53,12.49,1.31,0.0
20230627:0510,9.43,22.7,14.65,13.09,1.03,0.0
20230627:0610,164.26,215.64,24.35,14.17,1.66,0.0
20230627:0710,296.41,369.9,34.32,14.75,1.45,0.0
20230627:0810,369.95,461.27,44.18,16.18,1.38,0.0
20230627:0910,561.16,707.87,53.39,17.38,1.79,0.0
20230627:1010,465.05,584.02,60.92,17.97,2.14,0.0
20230627:1110,617.56,787.07,64.92,18.67,2.28,0.0
20230627:1210,713.02,915.28,63.62,19.01,2.62,0.0
20230627:1310,700.29,895.3,57.68,19.52,2.76,0.0
20230627:1410,600.45,754.6,49.19,19.53,3.1,0.0
20230627:1510,440.52,549.73,39.58,19.55,3.31,0.0
20230627:1610,257.94,331.04,29.62,19.01,3.52,0.0
20230627:1710,115.24,162.48,19.73,18.21,3.38,0.0
20230627:1810,38.55,62.45,10.26,17.53,2.76,0.0
20230627:1910,0.0,0.91,1.53,16.82,2.55,0.0
20230627:2010,0.0,0.0,0.0,16.0,1.79,0.0
20230627:2110,0.0,0.0,0.0,15.05,1.03,0.0
20230627:2210,0.0,0.0,0.0,15.01,0.97,0.0
20230627:2310,0.0,0.0,0.0,14.71,1.24,0.0
20230628:0010,0.0,0.0,0.0,14.48,1.38,0.0
20230628:0110,0.0,0.0,0.0,14.1,1.52,0.0
20230628:0210,0.0,0.0,0.0,13.89,1.52,0.0
20230628:0310,0.0,0.0,0.0,13.5,1.52,0.0
20230628:0410,0.0,4.53,5.46,13.22,1.31,0.0
20230628:0510,7.57,19.87,14.58,13.35,1.03,0.0
20230628:0610,121.25,161.46,24.29,13.68,0.83,0.0
20230628:0710,390.8,490.84,34.25,13.31,0.21,0.0
20230628:0810,385.21,482.66,44.12,14.44,0.14,0.0
20230628:0910,295.54,373.36,53.33,16.24,0.48,0.0
20230628:1010,147.2,193.93,60.86,17.23,0.9,0.0
20230628:1110,290.16,367.74,64.87,17.59,1.1,0.0
20230628:1210,564.5,723.56,63.59,18.18,1.24,0.0
20230628:1310,561.55,718.49,57.67,18.72,1.38,0.0
20230628:1410,323.89,409.35,49.19,18.8,1.59,0.0
20230628:1510,234.54,299.39,39.58,18.78,1.86,0.0
20230628:1610,254.09,328.33,29.62,18.87,1.93,0.0
20230628:1710,114.5,182.03,19.73,18.36,2.14,0.0
20230628:1810,30.69,52.49,10.26,17.95,2.21,0.0
20230628:1910,0.0,1.81,1.52,17.52,1.52,0.0
20230628:2010,0.0,0.0,0.0,16.28,1.66,0.0
20230628:2110,0.0,0.0,0.0,15.41,1.66,0.0
20230628:2210,0.0,0.0,0.0,14.78,1.59,0.0
20230628:2310,0.0,0.0,0.0,14.24,1.52,0.0
20230629:0010,0.0,0.0,0.0,13.64,1.45,0.0
20230629:0110,0.0,0.0,0.0,12.98,1.45,0.0
20230629:0210,0.0,0.0,0.0,12.41,1.38,0.0
20230629:0310,0.0,0.0,0.0,11.74,1.17,0.0
20230629:0410,11.95,26.25,5.4,11.35,1.03,0.0
20230629:0510,52.74,93.37,14.52,12.25,0.55,0.0
20230629:0610,155.26,206.39,24.22,15.48,0.62,0.0
20230629:0710,361.31,460.63,34.19,18.03,0.76,0.0
20230629:0810,517.49,665.68,44.05,19.9,0.76,0.0
20230629:0910,539.67,706.16,53.26,21.2,0.55,0.0
20230629:1010,399.42,520.05,60.79,22.35,0.55,0.0
20230629:1110,726.96,987.69,64.81,23.73,1.1,0.0
20230629:1210,480.83,629.57,63.56,24.13,1.31,0.0
20230629:1310,475.49,615.78,57.66,23.39,1.72,0.0
20230629:1410,234.12,303.96,49.18,22.42,2.0,0.0
20230629:1510,125.53,170.28,39.58,21.1,2.14,0.0
20230629:1610,55.16,84.19,29.62,20.36,1.66,0.0
20230629:1710,9.69,23.65,19.73,19.69,1.31,0.0
20230629:1810,5.68,17.2,10.26,19.24,0.69,0.0
20230629:1910,0.0,0.91,1.51,19.06,1.1,0.0
20230629:2010,0.0,0.0,0.0,18.31,0.76,0.0
20230629:2110,0.0,0.0,0.0,17.25,0.9,0.0
20230629:2210,0.0,0.0,0.0,16.66,1.24,0.0
20230629:2310,0.0,0.0,0.0,16.09,1.17,0.0
20230630:0010,0.0,0.0,0.0,15.31,1.17,0.0
20230630:0110,0.0,0.0,0.0,14.85,1.31,0.0
20230630:0210,0.0,0.0,0.0,14.56,1.38,0.0
20230630:0310,0.0,0.0,0.0,14.35,1.45,0.0
20230630:0410,0.98,8.15,5.32,14.27,1.38,0.0
20230630:0510,5.15,16.08,14.44,15.4,0.97,0.0
20230630:0610,19.09,36.89,24.15,16.89,0.97,0.0
20230630:0710,33.48,55.81,34.11,16.6,1.79,0.0
20230630:0810,270.37,339.02,43.98,16.4,1.86,0.0
20230630:0910,110.55,149.46,53.19,17.04,2.34,0.0
20230630:1010,107.4,145.68,60.72,17.04,2.48,0.0
20230630:1110,0.0,0.0,0.0,17.19,2.76,0.0
20230630:1210,291.06,365.11,63.52,17.18,2.41,0.0
20230630:1310,212.03,270.97,57.63,17.73,2.14,0.0
20230630:1410,240.38,306.04,49.17,18.27,1.79,0.0
20230630:1510,328.15,409.12,39.58,17.4,2.48,0.0
20230630:1610,220.25,279.67,29.61,15.59,2.76,0.0
20230630:1710,83.59,117.41,19.72,15.32,2.41,0.0
20230630:1810,25.55,45.25,10.24,15.04,1.52,0.0
20230630:1910,0.0,0.91,1.49,14.64,1.79,0.0
20230630:2010,0.0,0.0,0.0,14.31,1.52,0.0
20230630:2110,0.0,0.0,0.0,13.8,1.52,0.0
20230630:2210,0.0,0.0,0.0,14.11,1.45,0.0
20230630:2310,0.0,0.0,0.0,14.24,1.52,0.0
20230701:0010,0.0,0.0,0.0,13.97,1.66,0.0
20230701:0110,0.0,0.0,0.0,13.64,1.79,0.0
20230701:0210,0.0,0.0,0.0,13.48,1.72,0.0
20230701:0310,0.0,0.0,0.0,13.25,1.66,0.0
20230701:0410,0.0,4.53,5.25,13.13,1.66,0.0
20230701:0510,64.44,95.96,14.37,13.54,1.59,0.0
20230701:0610,190.26,255.14,24.07,14.12,1.93,0.0
20230701:0710,357.73,442.04,34.04,14.9,2.83,0.0
20230701:0810,397.29,487.57,43.9,16.13,3.45,0.0
20230701:0910,541.61,665.61,53.11,17.17,4.34,0.0
20230701:1010,676.52,841.31,60.65,17.94,4.55,0.0
20230701:1110,687.71,859.86,64.69,18.51,4.55,0.0
20230701:1210,458.55,570.35,63.47,19.44,4.55,0.0
20230701:1310,366.09,457.74,57.6,20.18,4.55,0.0
20230701:1410,237.51,301.92,49.15,19.69,4.14,0.0
20230701:1510,175.26,227.39,39.56,18.86,3.1,0.0
20230701:1610,87.16,122.03,29.6,18.08,3.1,0.0
20230701:1710,94.14,131.66,19.71,17.17,3.31,0.0
20230701:1810,17.36,34.39,10.23,16.24,2.55,0.0
20230701:1910,0.0,0.91,1.47,15.68,3.24,0.0
20230701:2010,0.0,0.0,0.0,15.28,3.17,0.0
20230701:2110,0.0,0.0,0.0,14.92,3.17,0.0
20230701:2210,0.0,0.0,0.0,14.6,3.24,0.0
20230701:2310,0.0,0.0,0.0,14.39,3.38,0.0
20230702:0010,0.0,0.0,0.0,14.18,3.17,0.0
20230702:0110,0.0,0.0,0.0,13.87,2.9,0.0
20230702:0210,0.0,0.0,0.0,13.6,2.62,0.0
20230702:0310,0.0,0.0,0.0,13.46,2.48,0.0
20230702:0410,0.0,4.53,5.17,13.47,2.62,0.0
20230702:0510,13.96,29.33,14.29,13.66,2.83,0.0
20230702:0610,115.38,153.73,23.99,13.98,3.17,0.0
20230702:0710,208.92,261.89,33.96,14.34,3.72,0.0
20230702:0810,481.64,584.61,43.82,14.97,4.07,0.0
20230702:0910,642.62,786.82,53.03,16.0,4.55,0.0
20230702:1010,605.31,746.66,60.57,17.3,4.69,0.0
20230702:1110,797.64,999.95,64.61,17.89,4.83,0.0
20230702:1210,618.22,767.63,63.41,18.19,4.62,0.0
20230702:1310,400.25,494.96,57.57,18.61,4.97,0.0
20230702:1410,527.82,650.64,49.13,18.78,4.83,0.0
20230702:1510,487.76,601.46,39.55,18.75,4.48,0.0
20230702:1610,294.0,376.75,29.58,18.8,4.21,0.0
20230702:1710,117.24,184.48,19.69,18.47,3.45,0.0
20230702:1810,29.31,50.68,10.2,17.99,2.69,0.0
20230702:1910,0.0,1.81,1.44,17.14,2.0,0.0
20230702:2010,0.0,0.0,0.0,15.82,1.79,0.0
20230702:2110,0.0,0.0,0.0,14.82,1.79,0.0
20230702:2210,0.0,0.0,0.0,14.11,1.72,0.0
20230702:2310,0.0,0.0,0.0,13.56,1.72,0.0
20230703:0010,0.0,0.0,0.0,12.99,1.66,0.0
20230703:0110,0.0,0.0,0.0,12.57,1.59,0.0
20230703:0210,0.0,0.0,0.0,12.09,1.59,0.0
20230703:0310,0.0,0.0,0.0,11.8,1.59,0.0
20230703:0410,0.25,6.34,5.08,11.89,1.59,0.0
20230703:0510,40.29,63.38,14.2,12.38,1.66,0.0
20230703:0610,164.52,216.45,23.91,14.11,2.07,0.0
20230703:0710,348.49,430.23,33.88,14.78,2.97,0.0
20230703:0810,511.33,622.17,43.74,15.39,4.0,0.0
20230703:0910,441.67,540.54,52.94,16.2,4.21,0.0
20230703:1010,367.6,453.11,60.48,16.96,4.48,0.0
20230703:1110,371.61,458.24,64.53,16.97,4.48,0.0
20230703:1210,387.98,478.64,63.35,17.16,4.34,0.0
20230703:1310,418.9,516.99,57.53,17.45,4.07,0.0
20230703:1410,366.35,453.31,49.1,17.64,3.79,0.0
20230703:1510,323.6,402.12,39.52,17.68,3.52,0.0
20230703:1610,265.59,338.67,29.56,17.68,3.38,0.0
20230703:1710,120.9,183.47,19.67,17.51,2.97,0.0
20230703:1810,28.05,48.87,10.17,17.1,2.55,0.0
20230703:1910,0.0,1.81,1.41,16.75,1.79,0.0
20230703:2010,0.0,0.0,0.0,15.89,1.86,0.0
20230703:2110,0.0,0.0,0.0,15.47,2.07,0.0
20230703:2210,0.0,0.0,0.0,15.01,2.21,0.0
20230703:2310,0.0,0.0,0.0,14.3,2.14,0.0
20230704:0010,0.0,0.0,0.0,13.84,2.07,0.0
20230704:0110,0.0,0.0,0.0,13.5,2.14,0.0
20230704:0210,0.0,0.0,0.0,13.43,2.14,0.0
20230704:0310,0.0,0.0,0.0,13.05,2.07,0.0
20230704:0410,9.41,22.63,4.99,12.68,1.93,0.0
20230704:0510,52.5,91.22,14.11,13.06,1.72,0.0
20230704:0610,110.8,148.58,23.82,13.98,1.86,0.0
20230704:0710,297.02,370.17,33.79,15.44,2.28,0.0
20230704:0810,358.66,445.36,43.65,16.55,2.14,0.0
20230704:0910,392.6,490.98,52.85,17.49,1.93,0.0
20230704:1010,552.23,700.15,60.39,18.37,1.93,0.0
20230704:1110,282.21,358.77,64.44,19.23,1.93,0.0
20230704:1210,204.39,264.87,63.28,20.05,1.93,0.0
20230704:1310,379.37,481.82,57.48,20.3,1.86,0.0
20230704:1410,155.55,206.22,49.07,20.48,1.79,0.0
20230704:1510,293.97,375.54,39.49,20.81,1.66,0.0
20230704:1610,292.12,383.68,29.54,20.64,1.31,0.0
20230704:1710,117.56,172.84,19.64,20.1,0.69,0.0
20230704:1810,37.43,61.54,10.14,19.1,0.41,0.0
20230704:1910,0.0,0.0,0.0,15.72,1.17,0.0
20230704:2010,0.0,0.0,0.0,14.69,1.38,0.0
20230704:2110,0.0,0.0,0.0,14.22,1.79,0.0
20230704:2210,0.0,0.0,0.0,14.21,2.28,0.0
20230704:2310,0.0,0.0,0.0,14.3,2.48,0.0
20230705:0010,0.0,0.0,0.0,14.22,2.62,0.0
20230705:0110,0.0,0.0,0.0,14.3,2.76,0.0
20230705:0210,0.0,0.0,0.0,14.21,2.97,0.0
20230705:0310,0.0,0.0,0.0,14.15,3.17,0.0
20230705:0410,11.77,26.25,4.89,14.32,3.45,0.0
20230705:0510,61.46,97.12,14.02,14.7,3.79,0.0
20230705:0610,190.56,257.18,23.73,15.29,3.72,0.0
20230705:0710,0.0,0.0,0.0,15.59,3.93,0.0
20230705:0810,303.44,373.3,43.56,15.9,4.69,0.0
20230705:0910,212.65,266.4,52.76,15.25,5.1,0.0
20230705:1010,457.26,559.53,60.29,15.94,4.34,0.0
20230705:1110,690.53,860.03,64.35,17.3,4.34,0.0
20230705:1210,812.56,1027.6,63.21,18.11,4.21,0.0
20230705:1310,752.34,949.46,57.43,19.0,4.0,0.0
20230705:1410,647.61,809.92,49.03,19.36,3.79,0.0
20230705:1510,495.99,616.2,39.46,19.25,3.72,0.0
20230705:1610,304.08,391.78,29.5,19.12,3.45,0.0
20230705:1710,119.18,184.01,19.6,18.65,3.17,0.0
20230705:1810,27.95,48.87,10.1,17.79,2.55,0.0
20230705:1910,0.0,0.0,0.0,16.54,1.45,0.0
20230705:2010,0.0,0.0,0.0,15.01,1.1,0.0
20230705:2110,0.0,0.0,0.0,13.94,1.03,0.0
20230705:2210,0.0,0.0,0.0,13.31,1.03,0.0
20230705:2310,0.0,0.0,0.0,12.92,1.24,0.0
20230706:0010,0.0,0.0,0.0,12.3,1.24,0.0
20230706:0110,0.0,0.0,0.0,11.49,1.31,0.0
20230706:0210,0.0,0.0,0.0,11.1,1.17,0.0
20230706:0310,0.0,0.0,0.0,10.75,1.03,0.0
20230706:0410,10.76,24.44,4.79,10.33,1.03,0.0
20230706:0510,63.75,97.26,13.92,11.13,0.69,0.0
20230706:0610,179.08,238.41,23.63,13.34,0.83,0.0
20230706:0710,392.11,493.19,33.6,15.02,0.9,0.0
20230706:0810,397.32,496.09,43.46,15.97,1.1,0.0
20230706:0910,442.32,558.75,52.66,16.92,0.83,0.0
20230706:1010,610.24,791.93,60.18,17.57,0.69,0.0
20230706:1110,613.58,800.9,64.25,17.99,0.62,0.0
20230706:1210,514.98,662.5,63.13,18.43,0.76,0.0
20230706:1310,619.83,812.53,57.37,19.11,0.62,0.0
20230706:1410,496.39,639.99,48.98,19.75,0.62,0.0
20230706:1510,334.29,426.7,39.42,19.79,0.83,0.0
20230706:1610,271.52,354.53,29.46,19.94,1.03,0.0
20230706:1710,106.31,150.4,19.56,19.64,1.52,0.0
20230706:1810,31.21,53.4,10.05,18.91,1.31,0.0
20230706:1910,0.0,0.0,0.0,18.07,1.59,0.0
20230706:2010,0.0,0.0,0.0,16.54,1.72,0.0
20230706:2110,0.0,0.0,0.0,15.29,1.66,0.0
20230706:2210,0.0,0.0,0.0,14.49,1.66,0.0
20230706:2310,0.0,0.0,0.0,13.4,1.59,0.0
20230707:0010,0.0,0.0,0.0,12.36,1.45,0.0
20230707:0110,0.0,0.0,0.0,11.58,1.31,0.0
20230707:0210,0.0,0.0,0.0,11.09,1.31,0.0
20230707:0310,0.0,0.0,0.0,10.64,1.38,0.0
20230707:0410,11.39,25.34,4.69,10.29,1.38,0.0
20230707:0510,41.77,81.8,13.82,11.31,1.03,0.0
20230707:0610,197.61,275.34,23.53,14.72,0.97,0.0
20230707:0710,388.95,496.16,33.5,17.55,0.76,0.0
20230707:0810,552.3,706.19,43.36,19.65,1.31,0.0
20230707:0910,680.02,886.22,52.55,21.24,1.79,0.0
20230707:1010,755.88,1001.86,60.07,22.44,2.07,0.0
20230707:1110,792.43,1064.24,64.14,23.31,2.07,0.0
20230707:1210,760.1,1025.82,63.04,24.0,1.72,0.0
20230707:1310,705.01,948.97,57.3,24.45,1.38,0.0
20230707:1410,604.68,802.03,48.93,24.67,1.17,0.0
20230707:1510,469.54,613.14,39.38,24.69,1.24,0.0
20230707:1610,297.21,397.59,29.42,24.58,1.52,0.0
20230707:1710,114.26,187.3,19.52,24.25,1.93,0.0
20230707:1810,29.21,51.59,10.0,22.97,1.72,0.0
20230707:1910,0.0,0.0,0.0,21.65,2.14,0.0
20230707:2010,0.0,0.0,0.0,19.97,2.41,0.0
20230707:2110,0.0,0.0,0.0,18.91,2.55,0.0
20230707:2210,0.0,0.0,0.0,18.08,2.34,0.0
20230707:2310,0.0,0.0,0.0,17.23,2.21,0.0
20230708:0010,0.0,0.0,0.0,16.31,1.86,0.0
20230708:0110,0.0,0.0,0.0,15.49,1.59,0.0
20230708:0210,0.0,0.0,0.0,14.65,1.31,0.0
20230708:0310,0.0,0.0,0.0,13.92,1.03,0.0
20230708:0410,0.0,3.62,4.58,13.92,0.97,0.0
20230708:0510,8.11,20.81,13.72,14.76,0.9,0.0
20230708:0610,36.29,59.6,23.43,17.19,0.69,0.0
20230708:0710,45.56,71.89,33.4,19.35,1.03,0.0
20230708:0810,200.77,261.32,43.26,20.67,1.59,0.0
20230708:0910,367.44,470.24,52.44,21.62,1.59,0.0
20230708:1010,528.33,686.61,59.96,22.9,1.66,0.0
20230708:1110,524.62,683.95,64.03,24.19,2.0,0.0
20230708:1210,529.48,693.87,62.94,25.16,2.0,0.0
20230708:1310,697.07,935.63,57.23,25.81,1.79,0.0
20230708:1410,604.01,802.14,48.87,26.17,1.52,0.0
20230708:1510,448.08,587.57,39.32,26.19,1.38,0.0
20230708:1610,290.99,390.52,29.37,24.9,1.31,0.0
20230708:1710,115.62,180.17,19.47,23.33,0.9,0.0
20230708:1810,29.26,51.59,9.95,22.51,1.24,0.0
20230708:1910,0.0,0.0,0.0,21.9,1.31,0.0
20230708:2010,0.0,0.0,0.0,20.56,1.38,0.0
20230708:2110,0.0,0.0,0.0,19.17,1.38,0.0
20230708:2210,0.0,0.0,0.0,18.22,1.31,0.0
20230708:2310,0.0,0.0,0.0,17.41,1.31,0.0
20230709:0010,0.0,0.0,0.0,16.84,1.38,0.0
20230709:0110,0.0,0.0,0.0,16.13,1.38,0.0
20230709:0210,0.0,0.0,0.0,15.79,1.24,0.0
20230709:0310,0.0,0.0,0.0,15.4,1.24,0.0
20230709:0410,10.48,24.44,4.47,15.05,1.24,0.0
20230709:0510,41.41,80.63,13.61,15.96,0.97,0.0
20230709:0610,185.82,265.9,23.33,19.61,0.55,0.0
20230709:0710,369.32,482.75,33.3,22.63,0.76,0.0
20230709:0810,525.33,692.25,43.15,24.56,0.83,0.0
20230709:0910,642.41,865.07,52.33,25.91,1.1,0.0
20230709:1010,708.13,968.51,59.84,27.0,1.38,0.0
20230709:1110,720.31,985.45,63.91,27.3,1.66,0.0
20230709:1210,662.45,899.92,62.84,27.99,1.72,0.0
20230709:1310,625.24,846.98,57.15,28.54,1.59,0.0
20230709:1410,564.35,756.51,48.81,28.69,1.52,0.0
20230709:1510,439.65,583.54,39.27,28.61,1.38,0.0
20230709:1610,280.87,382.37,29.32,28.42,1.52,0.0
20230709:1710,112.82,171.81,19.41,27.79,1.59,0.0
20230709:1810,5.95,18.1,9.88,26.54,1.66,0.0
20230709:1910,0.0,0.0,0.0,25.29,1.72,0.0
20230709:2010,0.0,0.0,0.0,23.66,1.72,0.0
20230709:2110,0.0,0.0,0.0,22.47,1.86,0.0
20230709:2210,0.0,0.0,0.0,21.19,1.72,0.0
20230709:2310,0.0,0.0,0.0,20.51,1.72,0.0
20230710:0010,0.0,0.0,0.0,20.07,1.93,0.0
20230710:0110,0.0,0.0,0.0,19.48,2.14,0.0
20230710:0210,0.0,0.0,0.0,19.15,2.34,0.0
20230710:0310,0.0,0.0,0.0,18.85,2.34,0.0
20230710:0410,0.0,4.53,4.36,18.52,2.21,0.0
20230710:0510,4.5,15.14,13.5,18.83,1.79,0.0
20230710:0610,16.65,34.06,23.22,21.2,1.45,0.0
20230710:0710,341.9,442.68,33.19,21.18,0.83,0.0
20230710:0810,487.66,626.75,43.04,21.26,1.1,0.0
20230710:0910,516.49,668.02,52.22,21.74,1.24,0.0
20230710:1010,561.89,732.56,59.72,22.56,1.52,0.0
20230710:1110,753.39,1009.77,63.79,23.63,1.86,0.0
20230710:1210,661.44,875.02,62.73,24.39,2.07,0.0
20230710:1310,604.86,795.81,57.06,25.13,2.07,0.0
20230710:1410,531.52,692.78,48.74,25.73,2.21,0.0
20230710:1510,420.83,543.97,39.21,25.78,2.55,0.0
20230710:1610,254.06,336.3,29.26,24.74,2.76,0.0
20230710:1710,112.48,167.49,19.35,24.32,1.93,0.0
20230710:1810,35.17,59.73,9.81,23.86,0.83,0.0
20230710:1910,0.0,0.0,0.0,23.52,1.45,0.0
20230710:2010,0.0,0.0,0.0,22.09,1.66,0.0
20230710:2110,0.0,0.0,0.0,20.58,1.45,0.0
20230710:2210,0.0,0.0,0.0,19.87,1.52,0.0
20230710:2310,0.0,0.0,0.0,19.07,1.45,0.0
20230711:0010,0.0,0.0,0.0,18.68,1.17,0.0
20230711:0110,0.0,0.0,0.0,18.7,0.9,0.0
20230711:0210,0.0,0.0,0.0,18.5,0.83,0.0
20230711:0310,0.0,0.0,0.0,18.0,0.83,0.0
